id,surah,ayat,terjemah,clean_ayat,topik
[11.79],Hud,79,Mereka menjawab: Sesungguhnya kamu telah tahu bahwa kami tidak mempunyai keinginan terhadap putri-putrimu dan sesungguhnya kamu tentu mengetahui apa yang sebenarnya kami kehendaki.,sungguh putri putri sungguh hendak,bangsa bangsa terdahulu
[11.79],Hud,79,Mereka menjawab: Sesungguhnya kamu telah tahu bahwa kami tidak mempunyai keinginan terhadap putri-putrimu dan sesungguhnya kamu tentu mengetahui apa yang sebenarnya kami kehendaki.,sungguh putri putri sungguh hendak,iman
[11.80],Hud,80,Lut berkata: Seandainya aku ada mempunyai kekuatan (untuk menolakmu) atau kalau aku dapat berlindung kepada keluarga yang kuat (tentu aku lakukan).,lut anda kuat tolak lindung keluarga kuat laku,akhlaq dan adab
[11.80],Hud,80,Lut berkata: Seandainya aku ada mempunyai kekuatan (untuk menolakmu) atau kalau aku dapat berlindung kepada keluarga yang kuat (tentu aku lakukan).,lut anda kuat tolak lindung keluarga kuat laku,bangsa bangsa terdahulu
[11.81],Hud,81,Para utusan (malaikat) berkata: Hai Lut sesungguhnya kami adalah utusan-utusan Tuhanmu sekali-kali mereka tidak akan dapat mengganggu kamu sebab itu pergilah dengan membawa keluarga dan pengikut-pengikut kamu di akhir malam dan janganlah ada seorang di antara kamu yang tertinggal kecuali istrimu. Sesungguhnya dia akan ditimpa azab yang menimpa mereka karena sesungguhnya saat jatuhnya azab kepada mereka ialah di waktu subuh bukankah subuh itu sudah dekat?.,utus malaikat lut sungguh utus utus tuhan ganggu pergi bawa keluarga ikut ikut malam tinggal kecuali istri sungguh timpa azab timpa sungguh jatuh azab subuh subuh,bangsa bangsa terdahulu
[11.81],Hud,81,Para utusan (malaikat) berkata: Hai Lut sesungguhnya kami adalah utusan-utusan Tuhanmu sekali-kali mereka tidak akan dapat mengganggu kamu sebab itu pergilah dengan membawa keluarga dan pengikut-pengikut kamu di akhir malam dan janganlah ada seorang di antara kamu yang tertinggal kecuali istrimu. Sesungguhnya dia akan ditimpa azab yang menimpa mereka karena sesungguhnya saat jatuhnya azab kepada mereka ialah di waktu subuh bukankah subuh itu sudah dekat?.,utus malaikat lut sungguh utus utus tuhan ganggu pergi bawa keluarga ikut ikut malam tinggal kecuali istri sungguh timpa azab timpa sungguh jatuh azab subuh subuh,iman
[11.82],Hud,82,Maka tatkala datang azab Kami Kami jadikan negeri kaum Lut itu yang di atas ke bawah (Kami balikkan) dan Kami hujani mereka dengan batu dari tanah yang terbakar dengan bertubi-tubi,tatkala azab jadi negeri kaum lut balik hujan batu tanah bakar tubi tubi,bangsa bangsa terdahulu
[11.82],Hud,82,Maka tatkala datang azab Kami Kami jadikan negeri kaum Lut itu yang di atas ke bawah (Kami balikkan) dan Kami hujani mereka dengan batu dari tanah yang terbakar dengan bertubi-tubi,tatkala azab jadi negeri kaum lut balik hujan batu tanah bakar tubi tubi,iman
[11.83],Hud,83,yang diberi tanda oleh Tuhanmu dan siksaan itu tiadalah jauh dari orang-orang yang zalim.,tanda tuhan siksa tiada zalim,bangsa bangsa terdahulu
[11.83],Hud,83,yang diberi tanda oleh Tuhanmu dan siksaan itu tiadalah jauh dari orang-orang yang zalim.,tanda tuhan siksa tiada zalim,iman
[11.84],Hud,84,Dan kepada (penduduk) Mad-yan (Kami utus) saudara mereka Syuaib. Ia berkata: Hai kaumku sembahlah Allah sekali-kali tiada Tuhan bagimu selain Dia. Dan janganlah kamu kurangi takaran dan timbangan sesungguhnya aku melihat kamu dalam keadaan yang baik (mampu) dan sesungguhnya aku khawatir terhadapmu akan azab hari yang membinasakan (kiamat).,duduk mad yan utus saudara syuaib kaum sembah allah tiada tuhan bagi kurang takar timbang sungguh sungguh khawatir hadap azab binasa kiamat,akhlaq dan adab
[11.84],Hud,84,Dan kepada (penduduk) Mad-yan (Kami utus) saudara mereka Syuaib. Ia berkata: Hai kaumku sembahlah Allah sekali-kali tiada Tuhan bagimu selain Dia. Dan janganlah kamu kurangi takaran dan timbangan sesungguhnya aku melihat kamu dalam keadaan yang baik (mampu) dan sesungguhnya aku khawatir terhadapmu akan azab hari yang membinasakan (kiamat).,duduk mad yan utus saudara syuaib kaum sembah allah tiada tuhan bagi kurang takar timbang sungguh sungguh khawatir hadap azab binasa kiamat,bangsa bangsa terdahulu
[11.84],Hud,84,Dan kepada (penduduk) Mad-yan (Kami utus) saudara mereka Syuaib. Ia berkata: Hai kaumku sembahlah Allah sekali-kali tiada Tuhan bagimu selain Dia. Dan janganlah kamu kurangi takaran dan timbangan sesungguhnya aku melihat kamu dalam keadaan yang baik (mampu) dan sesungguhnya aku khawatir terhadapmu akan azab hari yang membinasakan (kiamat).,duduk mad yan utus saudara syuaib kaum sembah allah tiada tuhan bagi kurang takar timbang sungguh sungguh khawatir hadap azab binasa kiamat,iman
[11.85],Hud,85,Dan Syuaib berkata: Hai kaumku cukupkanlah takaran dan timbangan dengan adil dan janganlah kamu merugikan manusia terhadap hak-hak mereka dan janganlah kamu membuat kejahatan di muka bumi dengan membuat kerusakan.,syuaib kaum cukup takar timbang adil rugi manusia hak hak jahat muka bumi rusa,akhlaq dan adab
[11.85],Hud,85,Dan Syuaib berkata: Hai kaumku cukupkanlah takaran dan timbangan dengan adil dan janganlah kamu merugikan manusia terhadap hak-hak mereka dan janganlah kamu membuat kejahatan di muka bumi dengan membuat kerusakan.,syuaib kaum cukup takar timbang adil rugi manusia hak hak jahat muka bumi rusa,bangsa bangsa terdahulu
[11.86],Hud,86,Sisa (keuntungan) dari Allah adalah lebih baik bagimu jika kamu orang-orang yang beriman. Dan aku bukanlah seorang penjaga atas dirimu.,sisa untung allah bagi iman jaga diri,bangsa bangsa terdahulu
[11.87],Hud,87,Mereka berkata: Hai Syuaib apakah agamamu yang menyuruh kamu agar kami meninggalkan apa yang disembah oleh bapak-bapak kami atau melarang kami memperbuat apa yang kami kehendaki tentang harta kami. Sesungguhnya kamu adalah orang yang sangat penyantun lagi berakal.,syuaib agama suruh tinggal sembah larang hendak harta sungguh santun akal,bangsa bangsa terdahulu
[11.87],Hud,87,Mereka berkata: Hai Syuaib apakah agamamu yang menyuruh kamu agar kami meninggalkan apa yang disembah oleh bapak-bapak kami atau melarang kami memperbuat apa yang kami kehendaki tentang harta kami. Sesungguhnya kamu adalah orang yang sangat penyantun lagi berakal.,syuaib agama suruh tinggal sembah larang hendak harta sungguh santun akal,iman
[11.87],Hud,87,Mereka berkata: Hai Syuaib apakah agamamu yang menyuruh kamu agar kami meninggalkan apa yang disembah oleh bapak-bapak kami atau melarang kami memperbuat apa yang kami kehendaki tentang harta kami. Sesungguhnya kamu adalah orang yang sangat penyantun lagi berakal.,syuaib agama suruh tinggal sembah larang hendak harta sungguh santun akal,sejarah
[11.88],Hud,88,Syuaib berkata: Hai kaumku bagaimana pikiranmu jika aku mempunyai bukti yang nyata dari Tuhanku dan dianugerahi-Nya aku daripada-Nya rezeki yang baik (patutkah aku menyalahi perintah-Nya)? Dan aku tidak berkehendak menyalahi kamu (dengan mengerjakan) apa yang aku larang. Aku tidak bermaksud kecuali (mendatangkan) perbaikan selama aku masih berkesanggupan. Dan tidak ada taufik bagiku melainkan dengan (pertolongan) Allah. Hanya kepada Allah aku bertawakal dan hanya kepada-Nya-lah aku kembali.,syuaib kaum pikir bukti nyata tuhan anugerah rezeki patut salah perintah salah larang kecuali baik sanggup taufik bagi tolong allah allah tawakal,akhlaq dan adab
[11.88],Hud,88,Syuaib berkata: Hai kaumku bagaimana pikiranmu jika aku mempunyai bukti yang nyata dari Tuhanku dan dianugerahi-Nya aku daripada-Nya rezeki yang baik (patutkah aku menyalahi perintah-Nya)? Dan aku tidak berkehendak menyalahi kamu (dengan mengerjakan) apa yang aku larang. Aku tidak bermaksud kecuali (mendatangkan) perbaikan selama aku masih berkesanggupan. Dan tidak ada taufik bagiku melainkan dengan (pertolongan) Allah. Hanya kepada Allah aku bertawakal dan hanya kepada-Nya-lah aku kembali.,syuaib kaum pikir bukti nyata tuhan anugerah rezeki patut salah perintah salah larang kecuali baik sanggup taufik bagi tolong allah allah tawakal,bangsa bangsa terdahulu
[11.88],Hud,88,Syuaib berkata: Hai kaumku bagaimana pikiranmu jika aku mempunyai bukti yang nyata dari Tuhanku dan dianugerahi-Nya aku daripada-Nya rezeki yang baik (patutkah aku menyalahi perintah-Nya)? Dan aku tidak berkehendak menyalahi kamu (dengan mengerjakan) apa yang aku larang. Aku tidak bermaksud kecuali (mendatangkan) perbaikan selama aku masih berkesanggupan. Dan tidak ada taufik bagiku melainkan dengan (pertolongan) Allah. Hanya kepada Allah aku bertawakal dan hanya kepada-Nya-lah aku kembali.,syuaib kaum pikir bukti nyata tuhan anugerah rezeki patut salah perintah salah larang kecuali baik sanggup taufik bagi tolong allah allah tawakal,iman
[11.89],Hud,89,Hai kaumku janganlah hendaknya pertentangan antara aku (dengan kamu) menyebabkan kamu menjadi jahat hingga kamu ditimpa azab seperti yang menimpa kaum Nuh atau kaum Hud atau kaum Saleh sedang kaum Lut tidak (pula) jauh (tempatnya) dari kamu.,kaum tentang sebab jahat timpa azab timpa kaum nuh kaum hud kaum saleh kaum lut tempat,bangsa bangsa terdahulu
[11.89],Hud,89,Hai kaumku janganlah hendaknya pertentangan antara aku (dengan kamu) menyebabkan kamu menjadi jahat hingga kamu ditimpa azab seperti yang menimpa kaum Nuh atau kaum Hud atau kaum Saleh sedang kaum Lut tidak (pula) jauh (tempatnya) dari kamu.,kaum tentang sebab jahat timpa azab timpa kaum nuh kaum hud kaum saleh kaum lut tempat,iman
[11.90],Hud,90,Dan mohonlah ampun kepada Tuhanmu kemudian bertobatlah kepada-Nya. Sesungguhnya Tuhanku Maha Penyayang lagi Maha Pengasih.,mohon ampun tuhan tobat sungguh tuhan maha sayang maha asih,akhlaq dan adab
[11.90],Hud,90,Dan mohonlah ampun kepada Tuhanmu kemudian bertobatlah kepada-Nya. Sesungguhnya Tuhanku Maha Penyayang lagi Maha Pengasih.,mohon ampun tuhan tobat sungguh tuhan maha sayang maha asih,bangsa bangsa terdahulu
[11.90],Hud,90,Dan mohonlah ampun kepada Tuhanmu kemudian bertobatlah kepada-Nya. Sesungguhnya Tuhanku Maha Penyayang lagi Maha Pengasih.,mohon ampun tuhan tobat sungguh tuhan maha sayang maha asih,ibadah
[11.90],Hud,90,Dan mohonlah ampun kepada Tuhanmu kemudian bertobatlah kepada-Nya. Sesungguhnya Tuhanku Maha Penyayang lagi Maha Pengasih.,mohon ampun tuhan tobat sungguh tuhan maha sayang maha asih,iman
[11.91],Hud,91,Mereka berkata: Hai Syuaib kami tidak banyak mengerti tentang apa yang kamu katakan itu dan sesungguhnya kami benar-benar melihat kamu seorang yang lemah di antara kami kalau tidaklah karena keluargamu tentulah kami telah merajam kamu sedang kamu pun bukanlah seorang yang berwibawa di sisi kami.,syuaib erti sungguh lemah keluarga rajam wibawa sisi,bangsa bangsa terdahulu
[11.91],Hud,91,Mereka berkata: Hai Syuaib kami tidak banyak mengerti tentang apa yang kamu katakan itu dan sesungguhnya kami benar-benar melihat kamu seorang yang lemah di antara kami kalau tidaklah karena keluargamu tentulah kami telah merajam kamu sedang kamu pun bukanlah seorang yang berwibawa di sisi kami.,syuaib erti sungguh lemah keluarga rajam wibawa sisi,iman
[11.92],Hud,92,Syuaib menjawab: Hai kaumku apakah keluargaku lebih terhormat menurut pandanganmu daripada Allah sedang Allah kamu jadikan sesuatu yang terbuang di belakangmu? Sesungguhnya (pengetahuan) Tuhanku meliputi apa yang kamu kerjakan.,syuaib kaum keluarga hormat pandang allah allah jadi buang belakang sungguh tahu tuhan liput kerja,bangsa bangsa terdahulu
[11.92],Hud,92,Syuaib menjawab: Hai kaumku apakah keluargaku lebih terhormat menurut pandanganmu daripada Allah sedang Allah kamu jadikan sesuatu yang terbuang di belakangmu? Sesungguhnya (pengetahuan) Tuhanku meliputi apa yang kamu kerjakan.,syuaib kaum keluarga hormat pandang allah allah jadi buang belakang sungguh tahu tuhan liput kerja,iman
[11.93],Hud,93,Dan (dia berkata): Hai kaumku berbuatlah menurut kemampuanmu sesungguhnya aku pun berbuat (pula). Kelak kamu akan mengetahui siapa yang akan ditimpa azab yang menghinakannya dan siapa yang berdusta. Dan tunggulah azab (Tuhan) sesungguhnya aku pun menunggu bersama kamu.,kaum buat mampu sungguh buat kelak timpa azab hina dusta tunggu azab tuhan sungguh tunggu,bangsa bangsa terdahulu
[11.93],Hud,93,Dan (dia berkata): Hai kaumku berbuatlah menurut kemampuanmu sesungguhnya aku pun berbuat (pula). Kelak kamu akan mengetahui siapa yang akan ditimpa azab yang menghinakannya dan siapa yang berdusta. Dan tunggulah azab (Tuhan) sesungguhnya aku pun menunggu bersama kamu.,kaum buat mampu sungguh buat kelak timpa azab hina dusta tunggu azab tuhan sungguh tunggu,iman
[11.94],Hud,94,Dan tatkala datang azab Kami Kami selamatkan Syuaib dan orang-orang yang beriman bersama-sama dengan dia dengan rahmat dari Kami dan orang-orang yang zalim dibinasakan oleh satu suara yang mengguntur lalu jadilah mereka mati bergelimpangan di rumahnya.,tatkala azab selamat syuaib iman rahmat zalim binasa suara guntur mati gelimpang rumah,bangsa bangsa terdahulu
[11.94],Hud,94,Dan tatkala datang azab Kami Kami selamatkan Syuaib dan orang-orang yang beriman bersama-sama dengan dia dengan rahmat dari Kami dan orang-orang yang zalim dibinasakan oleh satu suara yang mengguntur lalu jadilah mereka mati bergelimpangan di rumahnya.,tatkala azab selamat syuaib iman rahmat zalim binasa suara guntur mati gelimpang rumah,iman
[11.95],Hud,95,Seolah-olah mereka belum pernah berdiam di tempat itu. Ingatlah kebinasaanlah bagi penduduk Mad-yan sebagaimana kaum Tsamud telah binasa.,olah diam ingat binasa duduk mad yan kaum tsamud binasa,akhlaq dan adab
[11.95],Hud,95,Seolah-olah mereka belum pernah berdiam di tempat itu. Ingatlah kebinasaanlah bagi penduduk Mad-yan sebagaimana kaum Tsamud telah binasa.,olah diam ingat binasa duduk mad yan kaum tsamud binasa,bangsa bangsa terdahulu
[11.96],Hud,96,Dan sesungguhnya Kami telah mengutus Musa dengan tanda-tanda (kekuasaan) Kami dan mukjizat yang nyata,sungguh utus musa tanda tanda kuasa mukjizat nyata,bangsa bangsa terdahulu
[11.97],Hud,97,kepada Firaun dan pemimpin-pemimpin kaumnya tetapi mereka mengikut perintah Firaun padahal perintah Firaun sekali-kali bukanlah (perintah) yang benar.,firaun pimpin pimpin kaum ikut perintah firaun perintah firaun perintah,bangsa bangsa terdahulu
[11.97],Hud,97,kepada Firaun dan pemimpin-pemimpin kaumnya tetapi mereka mengikut perintah Firaun padahal perintah Firaun sekali-kali bukanlah (perintah) yang benar.,firaun pimpin pimpin kaum ikut perintah firaun perintah firaun perintah,iman
[11.97],Hud,97,kepada Firaun dan pemimpin-pemimpin kaumnya tetapi mereka mengikut perintah Firaun padahal perintah Firaun sekali-kali bukanlah (perintah) yang benar.,firaun pimpin pimpin kaum ikut perintah firaun perintah firaun perintah,peradilan dan hakim
[11.98],Hud,98,Ia berjalan di muka kaumnya di Hari Kiamat lalu memasukkan mereka ke dalam neraka. Neraka itu seburuk-buruk tempat yang didatangi.,jalan muka kaum kiamat masuk neraka neraka buruk buruk datang,bangsa bangsa terdahulu
[11.98],Hud,98,Ia berjalan di muka kaumnya di Hari Kiamat lalu memasukkan mereka ke dalam neraka. Neraka itu seburuk-buruk tempat yang didatangi.,jalan muka kaum kiamat masuk neraka neraka buruk buruk datang,iman
[11.98],Hud,98,Ia berjalan di muka kaumnya di Hari Kiamat lalu memasukkan mereka ke dalam neraka. Neraka itu seburuk-buruk tempat yang didatangi.,jalan muka kaum kiamat masuk neraka neraka buruk buruk datang,peradilan dan hakim
[11.99],Hud,99,Dan mereka selalu diikuti dengan kutukan di dunia ini dan (begitu pula) di hari kiamat. Laknat itu seburuk-buruk pemberian yang diberikan.,ikut kutu dunia kiamat laknat buruk buruk beri,akhlaq dan adab
[11.99],Hud,99,Dan mereka selalu diikuti dengan kutukan di dunia ini dan (begitu pula) di hari kiamat. Laknat itu seburuk-buruk pemberian yang diberikan.,ikut kutu dunia kiamat laknat buruk buruk beri,iman
[11.100],Hud,100,Itu adalah sebahagian dari berita-berita negeri (yang telah dibinasakan) yang Kami ceritakan kepadamu (Muhammad) di antara negeri-negeri itu ada yang masih kedapatan bekas-bekasnya dan ada (pula) yang telah musnah.,sebahagian berita berita negeri binasa cerita kepada muhammad negeri negeri dapat bekas bekas musnah,bangsa bangsa terdahulu
[11.100],Hud,100,Itu adalah sebahagian dari berita-berita negeri (yang telah dibinasakan) yang Kami ceritakan kepadamu (Muhammad) di antara negeri-negeri itu ada yang masih kedapatan bekas-bekasnya dan ada (pula) yang telah musnah.,sebahagian berita berita negeri binasa cerita kepada muhammad negeri negeri dapat bekas bekas musnah,sejarah
[11.101],Hud,101,Dan Kami tidaklah menganiaya mereka tetapi merekalah yang menganiaya diri mereka sendiri karena itu tiadalah bermanfaat sedikit pun kepada mereka sembahan-sembahan yang mereka seru selain Allah di waktu azab Tuhanmu datang. Dan sembahan-sembahan itu tidaklah menambah kepada mereka kecuali kebinasaan belaka.,aniaya aniaya tiada manfaat sembah sembah seru allah azab tuhan sembah sembah tambah kecuali binasa belaka,bangsa bangsa terdahulu
[11.101],Hud,101,Dan Kami tidaklah menganiaya mereka tetapi merekalah yang menganiaya diri mereka sendiri karena itu tiadalah bermanfaat sedikit pun kepada mereka sembahan-sembahan yang mereka seru selain Allah di waktu azab Tuhanmu datang. Dan sembahan-sembahan itu tidaklah menambah kepada mereka kecuali kebinasaan belaka.,aniaya aniaya tiada manfaat sembah sembah seru allah azab tuhan sembah sembah tambah kecuali binasa belaka,ibadah
[11.101],Hud,101,Dan Kami tidaklah menganiaya mereka tetapi merekalah yang menganiaya diri mereka sendiri karena itu tiadalah bermanfaat sedikit pun kepada mereka sembahan-sembahan yang mereka seru selain Allah di waktu azab Tuhanmu datang. Dan sembahan-sembahan itu tidaklah menambah kepada mereka kecuali kebinasaan belaka.,aniaya aniaya tiada manfaat sembah sembah seru allah azab tuhan sembah sembah tambah kecuali binasa belaka,iman
[11.102],Hud,102,Dan begitulah azab Tuhanmu apabila Dia mengazab penduduk negeri-negeri yang berbuat zalim. Sesungguhnya azab-Nya itu adalah sangat pedih lagi keras.,azab tuhan azab duduk negeri negeri buat zalim sungguh azab pedih keras,bangsa bangsa terdahulu
[11.102],Hud,102,Dan begitulah azab Tuhanmu apabila Dia mengazab penduduk negeri-negeri yang berbuat zalim. Sesungguhnya azab-Nya itu adalah sangat pedih lagi keras.,azab tuhan azab duduk negeri negeri buat zalim sungguh azab pedih keras,iman
[11.103],Hud,103,Sesungguhnya pada yang demikian itu benar-benar terdapat pelajaran bagi orang-orang yang takut kepada azab akhirat. Hari kiamat itu adalah suatu hari yang semua manusia dikumpulkan untuk (menghadapi) nya dan hari itu adalah suatu hari yang disaksikan (oleh segala makhluk).,sungguh ajar takut azab akhirat kiamat manusia kumpul hadap saksi makhluk,bangsa bangsa terdahulu
